Time Stamp,Tagname->,R1FI1001,R1FIC2203,R1FIC1002,R1FIC1005,R1FIC1006,R1FICA1108,R1TIC1010,R1TIC1016,R1TIA116X,R1TIA126X,R1TIA136X,R1TIA115X,R1TIA125X,R1TIA135X,R1TIA114X,R1TIA124X,R1TIA131X,R1TIA134X,R1TIA113X,R1TIA123X,R1TIA133X,R1TIA112X,R1TIA122X,R1TIA132X,R1TIA111X,R1TIA121X,R1TIA116Y,R1TIA126Y,R1TIA136Y,R1TIA115Y,R1TIA125Y,R1TIA135Y,R1TIA114Y,R1TIA124Y,R1TIA131Y,R1TIA134Y,R1TIA113Y,R1TIA123Y,R1TIA133Y,R1TIA112Y,R1TIA122Y,R1TIA132Y,R1TIA111Y,R1TIA121Y,R1TIA116Z,R1TIA126Z,R1TIA136Z,R1TIA115Z,R1TIA125Z,R1TIA135Z,R1TIA114Z,R1TIA124Z,R1TIA131Z,R1TIA134Z,R1TIA113Z,R1TIA123Z,R1TIA133Z,R1TIA112Z,R1TIA122Z,R1TIA132Z,R1TIA111Z,R1TIA121Z,R1TIA215X,R1TIA225X,R1TIA235X,R1TIA214X,R1TIA224X,R1TIA231X,R1TIA234X,R1TIA213X,R1TIA223X,R1TIA233X,R1TIA212X,R1TIA222X,R1TIA232X,R1TIA211X,R1TIA221X,R1TIA216X,R1TIA226X,R1TIA236X,R1TIA215Y,R1TIA225Y,R1TIA235Y,R1TIA214Y,R1TIA224Y,R1TIA231Y,R1TIA234Y,R1TIA213Y,R1TIA223Y,R1TIA233Y,R1TIA212Y,R1TIA222Y,R1TIA232Y,R1TIA211Y,R1TIA221Y,R1TIA216Y,R1TIA226Y,R1TIA236Y,R1TIA215Z,R1TIA225Z,R1TIA235Z,R1TIA214Z,R1TIA224Z,R1TIA231Z,R1TIA234Z,R1TIA213Z,R1TIA223Z,R1TIA233Z,R1TIA212Z,R1TIA222Z,R1TIA232Z,R1TIA211Z,R1TIA221Z,R1TIA216Z,R1TIA226Z,R1TIA236Z,R1AIA112,R1AIA113,R1AI114,R1AIA115,R1AI212,R1AI101A,R1AI101B,R1AI101C,R1AI101D,R1AI101E,R1AI105AA,R1AI105AB,R1AI105AC,R1AI105AD,R1AI105AE,R1AIA105AF,R1AI105BA,R1AI105BB,R1AI105BC,R1AI105BD,R1AI105BE,R1AIA105BF,R1TIC1101,R1PI1104
2019-10-08 17:50,,5.781026363,3.552983522,9.765008926,1.736044765,0.760831118,16.00154686,366.9701233,377.0386963,369.125,372.75,374.625,372.375,373.75,371.875,365.5,369.125,374.625,372.75,378.25,372.75,371.875,376,371.375,377.75,371.875,376,373.75,375,373.25,375,375.5,371.875,366,372.375,381.375,373.75,378.25,372.75,383.25,380.5,378.625,373.75,379.125,371.375,375,372.75,370.125,370.5,374.125,371,366.5,372.375,370.5,374.125,374.125,377.75,376,377.375,376.875,375.5,376.875,372.75,376,377.375,379.625,376,376.375,381,380.5,379.625,385.375,381.875,380,386.75,382.25,382.25,382.75,381.375,390.75,386.375,376.375,377.375,378.625,376,377.375,385,380.5,383.625,382.75,381.375,385,382.75,380.5,389.375,390.375,391.25,379.625,380,376,376.875,379.625,377.75,376.875,380.5,379.125,379.625,384.125,380.5,387.625,379.125,379.125,386.75,381.375,391.625,381.375,385,5.173993111,2.346153975,0.021390934,0.057997558,0.321063846,6.886510849,27.87178993,11.36445045,0.000253968,52.32336426,1.372605085,7.81578064,1.3345716,18.2080307,36.20944214,0.032051284,1.265068173,7.844343185,1.308904886,18.40205002,36.48218536,0.065628819,29.60398102,0.254076421
2019-10-08 18:00,,5.922391891,3.484183311,9.782710075,1.656795263,0.711387694,16.02490044,366.7215576,376.7097168,368.75,372.375,374.125,372.375,373.75,371.375,365.125,368.75,374.125,372.75,378.25,372.75,371.375,375.5,371.375,377.375,371.375,375.5,373.75,374.625,372.75,374.625,375.5,371.375,366,372.375,381,373.25,377.75,372.75,382.25,380.5,378.625,372.75,378.625,371.375,375,373.25,369.625,370.125,374.125,371,366,371.875,370.125,373.75,373.75,377.375,375.5,377.375,376.875,375,376.875,372.75,376,376.875,379.125,375.5,376.375,380.5,380,379.125,384.5,381.375,379.625,386.375,381.875,381.875,382.25,381.375,389.375,385.875,376,376.875,378.625,376,377.375,384.5,380,383.25,382.25,381,384.125,382.75,380.5,389,390.375,390.75,379.125,379.125,375.5,376.875,379.125,377.375,376.875,380,378.625,379.125,383.25,380,387.25,379.125,378.625,386.375,381,391.25,381,384.5,4.874847412,2.145299196,0.020891391,0.065628819,0.282149374,6.818687439,27.48323822,11.23979759,0.000259273,52.61873627,1.341071725,7.67760849,1.29734683,18.13749504,36.35855865,0.030525031,1.235962987,7.713095188,1.277848244,18.36236954,36.66619873,0.062576316,29.54568863,0.254225552
2019-10-08 18:10,,5.94234848,3.380859852,9.636491776,1.67934823,0.688542366,16.00094414,366.1199951,375.925354,368.75,371.875,373.25,371.375,372.75,370.5,364.125,367.75,373.25,371.875,376.875,371.375,371,374.625,370.125,376.375,371,374.625,372.75,373.75,372.75,373.75,374.125,371,365.125,371,380,372.375,376.875,371.375,381.375,379.125,377.375,372.375,377.75,370.125,374.125,372.75,369.125,369.625,372.75,369.625,365.5,371,369.125,372.75,372.75,376.375,374.625,376,375.5,374.125,375.5,371.375,375,375.5,377.75,374.625,375,379.625,379.125,378.625,384.125,380.5,379.125,385,380.5,381,381.375,380.5,388.5,384.5,375,376.375,377.375,375,376.375,383.25,379.125,381.875,381.375,380,383.25,381.375,379.625,387.625,388.125,389.375,377.75,378.25,374.625,376.375,378.25,376.375,376,379.125,378.25,378.25,382.25,379.125,385.875,377.75,377.375,384.5,380,389.375,380,383.25,5.0854702,2.243589878,0.020388912,0.057997558,0.258860946,6.820500374,27.51380348,11.3494978,0.000251778,52.49222565,1.344592333,7.699584961,1.324453354,18.02673912,36.36445618,0.035103787,1.235473633,7.729682922,1.298141837,18.23662376,36.62453461,0.070207573,29.72022629,0.255089998
2019-10-08 18:20,,5.732926369,3.354581833,9.456954956,1.728021264,0.681487799,16.00725555,365.8746643,375.6313782,368.75,371.375,373.25,371.375,372.75,370.5,364.125,367.75,373.25,371.875,376.375,371.375,370.5,374.625,370.125,376.375,370.5,374.625,372.375,373.25,372.375,373.25,374.125,371.375,365.5,371,380,372.75,376.875,371.375,381,378.625,376.875,372.375,377.375,370.125,373.75,371.875,368.75,369.125,372.75,370.5,365.5,370.5,369.125,372.375,372.75,376,374.125,376,375.5,374.125,375.5,371.375,375,375.5,378.625,374.625,375.5,379.625,379.125,378.625,384.125,380,379.125,385,381,381,381.375,380,388.5,384.5,375,376,377.75,375,376,383.625,379.125,381.875,381.875,379.625,383.625,381.375,379.625,387.625,388.125,389,377.75,378.25,375,376,378.25,376.375,376,379.625,377.75,378.625,382.25,379.125,386.75,377.75,377.75,385,380,389.375,380,382.75,5.134310246,2.303418875,0.022968,0.071733825,0.263650805,6.806563377,27.62634659,11.40043354,0.000245844,51.92426682,1.399708986,8.059361458,1.391157508,18.15874481,36.32653809,0.035103787,1.284468055,8.084404945,1.373243332,18.34555817,36.55123138,0.070207573,29.72734833,0.25449264
2019-10-08 18:30,,5.605583191,3.359832764,9.372345924,1.723306417,0.692157507,16.00482178,365.7984924,375.6441345,368.75,371.375,373.25,371,372.375,370.125,364.125,367.75,372.75,371.375,376.375,371.375,370.5,374.125,369.625,376,370.5,374.125,372.375,373.75,372.75,373.25,373.75,370.5,364.625,371,379.125,371.875,376.375,371,380.5,378.25,376.875,371.875,377.375,369.625,373.75,372.375,368.75,369.125,372.75,369.625,365.5,370.5,368.75,372.375,372.375,376,374.125,375.5,375,373.75,375,371.375,375,376,378.25,374.625,375.5,379.125,379.125,378.25,384.5,380,378.625,385,380.5,380.5,381,380,388.5,385,375,376,377.375,375,376.375,383.625,379.125,382.25,381.875,379.625,383.25,381.875,379.125,387.625,388.5,389,378.25,378.25,374.625,376,378.25,376.375,376,379.125,377.75,378.625,382.75,379.125,386.375,377.75,377.75,384.5,379.625,389.875,380,383.25,5.161783218,2.324786425,0.028718343,0.074786328,0.254333138,6.986466408,27.95593643,11.3600769,0.000222083,52.43214798,1.408162117,8.034971237,1.382479072,17.99923325,36.09037018,0.041208792,1.292559028,8.070393562,1.365537524,18.21135902,36.36918259,0.077838831,29.81081963,0.254199415
2019-10-08 18:40,,5.610949516,3.35904026,9.410010338,1.725984573,0.703012347,16.00557709,365.7940979,375.7982178,368.75,371.375,372.75,371,372.75,370.125,364.125,368.25,372.75,371.375,376.375,371.375,370.5,374.125,369.625,375.5,370.125,374.125,372.75,373.25,372.375,373.25,374.125,370.125,364.625,371,379.125,372.375,376.375,371,380.5,378.25,377.375,371.875,376.875,370.125,373.75,371.875,368.75,369.125,372.75,369.625,365.125,370.5,368.75,371.875,372.75,375.5,374.125,375.5,375.5,373.75,375,371.375,374.625,375.5,378.625,374.625,376,379.625,379.125,378.625,385,380.5,379.125,385.375,381,381.375,381.375,380.5,389,385.375,375,376,377.75,374.625,376.875,383.625,379.125,382.25,381.875,379.625,383.25,381.875,379.625,387.625,388.5,389.375,378.25,378.25,374.625,376,378.25,376.375,376,379.125,378.25,379.125,382.75,379.125,386.75,378.25,377.75,385,380,389.875,380,383.625,5.125153065,2.3354702,0.025534416,0.074786328,0.300051481,6.914891243,27.85358238,11.29145432,0.000248555,52.13668823,1.392717123,7.932983875,1.355285406,17.80318832,35.95694733,0.042735044,1.284490585,7.95776701,1.412167072,17.87158203,36.19898987,0.080891334,29.71945572,0.255005479
2019-10-08 18:50,,5.62604332,3.346993208,9.381059647,1.697600722,0.719813943,15.99309921,365.8448486,375.9692688,368.75,371.875,372.75,371,372.75,370.125,364.625,367.75,372.75,371.375,376.375,371.375,370.5,374.125,370.125,375.5,370.5,374.625,372.75,373.75,372.375,373.25,374.125,370.5,365.125,371,379.625,372.375,376.375,371.375,380.5,378.625,376.875,371.875,376.875,369.625,373.75,371.875,368.75,369.125,372.75,370.125,365.125,371,368.75,371.875,372.75,376,374.625,376,375.5,373.75,375.5,371.375,375,376,378.625,374.625,376,379.125,379.125,378.625,385,380.5,379.125,385.375,381.375,381,381.375,380.5,389.375,385.375,375.5,376.375,377.375,375,376.875,384.125,379.625,382.25,381.875,380,383.25,381.875,379.625,388.125,388.5,389.875,378.625,378.625,375,376.375,378.25,376.875,376.375,379.125,378.25,378.625,382.75,379.125,386.375,378.25,378.25,385.375,380.5,390.375,380.5,384.125,5.143467903,2.318376303,0.027010683,0.070207573,0.311613858,6.907274246,27.89713287,11.30603409,0.000242235,52.29095459,1.391075373,7.917412281,1.353985906,17.8124752,35.96087265,0.041208792,1.281240106,7.942224026,1.33005619,18.00217819,36.23274994,0.077838831,29.67712975,0.256151736
2019-10-08 19:00,,5.692423344,3.343839645,9.39166069,1.656227946,0.713511765,16.01436424,365.972168,376.1325378,368.25,371.375,373.25,371,372.375,370.125,364.125,368.25,372.75,371.375,376.375,371.375,370.5,374.625,370.125,376,370.5,374.625,372.75,373.75,371.875,373.75,373.75,370.5,365.125,371,379.125,371.875,376.375,371.375,380.5,378.625,377.375,371.875,377.375,369.625,373.25,371.875,368.75,369.625,372.75,369.625,365.5,370.5,368.75,371.875,372.375,376,374.625,376,375.5,373.75,375.5,371.375,375,376,377.75,375.5,375.5,379.625,379.125,378.625,384.5,381,379.625,385.375,381,381.375,381.375,380,388.125,385.875,375,376,377.375,375.5,376.375,383.625,379.125,382.25,381.875,380,383.25,381.875,379.625,388.5,388.5,389,378.25,378.625,375,376.375,378.25,376.875,376,379.125,378.25,378.625,382.75,379.125,386.75,377.75,377.75,385,380,389.375,380,383.625,5.015263081,2.226495743,0.019473601,0.064102568,0.309047014,6.978673935,27.95442963,11.36830521,0.000259636,52.66145325,1.390583515,7.871637821,1.341030359,17.82888412,35.98065567,0.039682541,1.280417442,7.902968407,1.3219136,18.03870964,36.26293945,0.076312579,29.87776566,0.255426198
2019-10-08 19:10,,5.656677246,3.354088783,9.354925156,1.617783546,0.67781949,15.96234131,365.8453064,375.8313599,368.25,371.375,372.75,370.5,372.375,369.625,364.125,367.375,372.75,371,376.375,371,370.5,373.75,369.625,375.5,370.5,374.125,372.375,373.75,371.875,372.75,373.75,370.125,364.625,370.5,378.625,371.875,376,371.375,380.5,378.25,376.875,371.375,376.875,369.625,373.75,371.875,368.75,369.125,372.375,369.125,365.5,370.5,368.75,372.375,372.375,375.5,374.125,375.5,375,373.25,375,371,374.625,375.5,377.375,374.625,375.5,379.125,379.125,378.25,384.125,380,378.625,385,380.5,381,381,380,388.5,384.5,375.5,376,376.875,375,376,383.25,379.125,381.875,381.375,379.625,382.75,381.375,379.125,387.25,388.5,388.5,378.25,378.25,374.625,376,377.75,376,375.5,378.625,378.25,378.25,382.25,378.625,385.375,377.75,377.75,384.5,379.625,389.375,380,383.25,4.932845116,2.196581364,0.018691512,0.051892553,0.292702794,6.909235954,27.83551788,11.40292931,0.000249687,52.60883331,1.379715919,7.812486649,1.345272899,18.07002831,36.24334335,0.033577535,1.263720632,7.838859558,1.312372208,18.27536774,36.51221848,0.067155071,30.00354385,0.256214768
2019-10-08 19:20,,5.622603893,3.352074862,9.366495132,1.655838966,0.663564742,16.01148796,365.454071,375.335968,368.25,371.375,372.75,370.5,371.875,369.625,364.625,366.875,372.375,370.5,375.5,370.5,370.125,373.75,369.625,375,370.125,373.75,371.875,373.25,371.875,372.75,373.25,369.625,364.625,370.125,378.25,371.375,375.5,370.5,379.625,377.375,376,371.375,376.375,369.625,372.75,371,368.25,368.25,372.375,369.125,365.125,370.5,368.25,371.375,371.875,375,373.75,375,374.625,373.25,374.625,371,374.625,375,377.375,374.125,375,379.125,378.625,378.25,383.625,379.625,378.25,385,380.5,380.5,381,379.625,388.125,384.5,375,376,376.875,374.625,376,382.75,378.25,381.375,381.375,379.125,382.75,381.375,378.625,386.75,387.625,388.5,377.75,377.75,374.125,375.5,377.75,376,375.5,378.625,377.375,378.25,381.875,378.25,385.375,377.375,377.375,384.5,379.625,389,379.625,382.75,4.942002773,2.230769396,0.02247395,0.057997558,0.264060408,6.982132912,27.67812347,11.35948181,0.000259408,53.39693069,1.38317883,7.826725006,1.35777235,17.96196175,36.70809174,0.028998779,1.266978741,7.846010685,1.321468353,18.12791443,36.94730377,0.057997558,29.99160767,0.255329102
2019-10-08 19:30,,5.715600014,3.162741423,9.337423325,1.659013987,0.703571737,16.01066971,365.6654053,375.0928955,367.75,371.375,373.25,370.125,372.375,369.625,364.125,367.375,372.75,371,376,371,370.5,373.75,369.625,376,370.5,374.625,371.875,373.25,371.875,372.75,373.75,370.125,364.125,370.5,378.625,371.875,376.375,371,380,377.75,376.375,371.375,376.875,370.125,373.25,371.375,368.25,368.75,372.375,369.625,365.125,370.5,368.25,371.875,372.375,375.5,373.75,375,375,373.25,375,371.375,374.125,375,377.375,374.125,375,378.625,378.25,377.75,383.625,379.625,378.25,384.5,380,380,380.5,379.125,387.25,383.625,374.625,375.5,376.875,374.125,376,382.25,378.25,381.375,381,379.125,382.25,381,378.625,386.375,386.75,388.125,377.375,377.75,374.125,375.5,377.375,375.5,375.5,378.625,377.375,377.75,381.375,378.25,385.375,376.875,376.875,384.125,379.125,388.5,378.625,382.25,4.972527504,2.205128193,0.029534299,0.071733825,0.225756735,7.005910873,27.56285858,11.38121414,0.000247959,53.83382797,1.397714853,7.860030174,1.379203439,17.77643776,36.83388519,0.032051284,1.282427073,7.882728577,1.340671182,17.95046043,37.07925415,0.062576316,29.88274002,0.25616312
2019-10-08 19:40,,5.864543915,3.022012472,9.245038986,1.631902695,0.659602404,16.00990868,366.0073242,374.9753418,368.25,371.375,373.25,371.375,372.375,370.125,364.625,367.75,372.75,371.375,376.375,371.375,371,375,370.125,376,371.375,374.625,372.375,373.25,372.375,373.75,373.75,370.5,365.5,371,378.625,371.875,376.875,371.375,380.5,378.625,376.875,371.875,377.75,370.125,373.75,371.875,368.75,369.625,372.75,369.625,365.5,370.5,368.75,372.375,372.75,376,374.625,376,375.5,374.125,376.375,371.875,374.625,375,376.875,374.125,374.625,378.25,378.25,377.75,383.625,379.625,378.25,384.125,379.625,380,380.5,378.625,386.375,383.25,375,374.625,376.375,374.625,375,382.25,378.25,381,381,378.625,382.75,380.5,378.25,386.75,386.375,387.25,376.875,377.375,374.125,374.625,377.375,376.375,374.625,377.75,377.375,377.75,381.375,378.25,385.375,376.875,376.875,384.125,378.625,388.125,378.625,381.875,4.972527504,2.181623936,0.022962496,0.070207573,0.238880634,7.01508522,27.85658646,11.70438194,0.000252097,52.92528152,1.420383692,7.966934204,1.417928219,18.04506493,36.43871307,0.036630038,1.302787304,7.989272594,1.388339043,18.27536392,36.68497467,0.074786328,29.89028168,0.255874783
2019-10-08 19:50,,5.770792961,3.019417048,9.045040131,1.636282682,0.711964369,16.11967087,365.9402771,375.0063477,368.75,371.875,372.75,371,372.375,370.125,364.625,367.75,372.75,371.375,376.375,371,370.5,374.125,370.125,376,370.5,374.125,372.375,373.25,371.875,373.25,373.75,370.5,364.625,370.5,378.625,371.875,376,371.375,380.5,378.25,376.875,371.875,377.375,369.625,373.75,371.875,368.75,369.125,372.75,369.625,365.5,370.5,369.125,372.375,372.375,376,374.125,375.5,375,373.75,375.5,371.375,374.625,375,377.375,373.75,374.625,378.625,378.625,378.25,383.625,379.625,378.25,383.625,380,380,380.5,378.625,387.25,383.625,374.625,375.5,376,374.625,375.5,382.75,378.25,381,381.375,378.625,382.25,380.5,378.25,386.375,386.75,387.25,377.375,376.875,374.125,375.5,377.75,376,375,378.25,377.375,378.625,381.875,378.25,385.375,376.875,376.875,383.625,379.125,388.125,378.625,381.875,4.948107719,2.232906103,0.023356598,0.067155071,0.274563074,7.101895332,27.80756378,11.80837154,0.000254695,52.5949707,1.371465087,7.782040596,1.371253014,18.51867485,36.07631683,0.03815629,1.258239269,7.800582409,1.334665775,18.73758507,36.34888458,0.073260076,29.84423828,0.255504876
2019-10-08 20:00,,5.589243889,3.032211542,9.008302689,1.627132416,0.712197423,16.04293442,365.7434998,375.2211914,368.75,371.375,372.75,370.5,371.875,369.625,364.125,367.375,372.375,371,376,371,370.125,373.75,369.625,375.5,370.125,374.125,371.875,373.25,371.875,372.75,373.75,370.125,364.625,370.5,378.625,371.875,376,371,380,377.75,376,371.375,376.875,369.625,373.25,371,368.25,369.125,372.375,369.625,365.5,370.5,368.75,371.375,371.875,375.5,374.125,375.5,375,373.75,375,371,374.625,375,376.875,374.125,375,379.125,378.625,378.25,384.125,379.625,378.25,384.125,380,380,381,379.125,388.125,383.625,374.625,375.5,376,374.625,375,382.75,378.625,381.375,381.375,379.125,382.25,381,378.625,386.75,387.25,387.625,377.75,377.75,374.125,375.5,377.75,376.375,375,378.625,377.375,378.625,381.875,378.25,385.375,377.375,376.875,384.125,379.625,388.5,379.125,382.75,4.966422558,2.269230843,0.021490999,0.062576316,0.27844283,6.952705383,27.50691986,11.81202316,0.000240537,52.75996017,1.36077857,7.673168182,1.344189882,18.35202026,36.04369736,0.03815629,1.250084877,7.693856239,1.312836885,18.55842972,36.33880997,0.073260076,29.76002502,0.256329656
2019-10-08 20:10,,5.616940498,2.957450151,9.002227783,1.646141052,0.694211602,15.90741348,365.4873657,375.3483582,368.75,371.875,372.75,370.125,371.875,370.125,364.125,366.875,371.875,371,376,371,370.125,373.75,369.125,375.5,370.125,374.125,371.875,373.25,371.875,372.75,373.25,370.125,364.625,370.5,378.25,371.875,376,370.5,380,377.75,376,371,376.375,369.125,373.25,371.375,368.75,368.75,372.375,369.125,365.125,370.125,368.25,371.375,371.875,375,373.75,375,374.625,372.75,374.625,371,374.125,375,376.875,374.125,375,379.125,378.625,378.25,384.125,380,378.25,384.5,380.5,380,381,379.625,389,384.5,374.625,375.5,376.875,374.625,375.5,382.75,378.625,381.375,381.375,379.125,382.75,381.375,378.625,386.75,387.625,388.5,377.75,378.25,374.125,375,377.75,376.375,375.5,378.625,377.75,378.625,381.875,378.625,385.375,377.375,377.375,384.125,379.125,389.375,380.5,383.25,5.015263081,2.275641203,0.023023725,0.05952381,0.274399221,6.992864609,27.47787666,11.77333164,0.0002315,53.53037643,1.3421067,7.502556324,1.319885731,17.92036057,36.33029175,0.032051284,1.232629776,7.528669357,1.293345451,18.12185287,36.62112808,0.067155071,29.65214348,0.25602439
2019-10-08 20:20,,5.699380875,2.973616362,8.996736526,1.603415489,0.685848832,16.00850487,365.3450928,375.5038147,368.25,371,372.375,370.125,371.875,369.625,363.75,367.375,372.375,371,375.5,370.5,370.125,373.25,369.125,375.5,370.125,373.75,372.375,373.25,371.875,372.375,373.75,370.125,364.125,370.5,378.625,371.875,375.5,370.5,379.625,377.375,376,371.375,376.375,369.125,373.25,371,367.75,368.25,372.375,369.125,364.625,370.125,368.25,371.375,371.375,375,373.75,374.625,374.625,372.75,374.625,370.5,374.625,375.5,377.75,374.125,375,379.625,379.625,378.625,384.125,380,379.125,385,381,381,381,379.625,388.5,384.5,374.625,375.5,376.875,374.625,375.5,383.25,379.125,381.875,381.375,379.625,382.75,381.375,379.125,387.25,388.125,388.5,377.75,378.25,374.625,376,378.25,376.375,375.5,379.625,378.25,378.625,382.25,378.625,385.875,377.75,377.375,384.5,379.625,389,380,383.25,4.996947765,2.262820721,0.017684303,0.05952381,0.245664179,6.96446991,27.28380203,11.78976822,0.000218869,52.73416138,1.338435411,7.578835964,1.358069539,18.09163284,36.05647659,0.033577535,1.226310968,7.531275272,1.307144403,18.13659668,36.53481293,0.065628819,29.6645546,0.256039739
2019-10-08 20:30,,5.659057617,3.01683259,9.033208847,1.636153698,0.685582757,15.9968338,365.2843933,375.5906372,368.25,371.375,371.875,370.5,372.375,369.625,364.125,367.375,371.875,370.5,375.5,370.5,370.125,373.75,369.625,375,370.125,374.125,371.375,373.25,371.375,372.375,373.25,369.625,364.625,370.5,377.75,371.375,375,370.5,379.625,377.75,376.375,371,376.375,369.625,372.75,371,367.75,368.25,372.75,368.75,364.625,370.5,368.25,371.375,371.375,375,373.75,374.625,374.625,372.75,374.625,371,374.625,376,377.375,374.125,375.5,379.625,379.125,378.625,383.625,380.5,378.625,385.375,380,381,381.375,380,388.5,384.5,375,376.375,376.375,374.625,376.375,382.75,379.125,381.875,381.375,379.625,382.75,381.375,379.125,387.625,388.5,389,378.25,378.25,374.625,376.375,378.25,376.375,376,378.625,377.75,378.625,381.875,379.125,385.875,378.625,377.375,385,380.5,389.375,379.625,383.25,5.006105423,2.267094135,0.018320082,0.054945055,0.238590419,7.164059639,28.07853317,11.74931526,0.00026802,52.03086853,1.349519134,7.717992783,1.361742258,18.33608246,35.77264404,0.030525031,1.236301422,7.735641003,1.328728676,18.52004051,35.98939514,0.064102568,29.64019012,0.2558797
2019-10-08 20:40,,5.625245094,3.017148256,8.971355438,1.649220228,0.641633153,16.09489822,365.1500549,375.2588806,368.25,371,371.875,370.125,371.875,369.125,363.75,366.875,371.875,370.5,375,370.5,369.625,372.75,369.125,374.625,369.625,373.75,371.375,372.75,371.375,372.375,373.25,369.625,364.125,369.625,377.75,371,375.5,370.5,379.125,376.875,376,371,376.375,369.125,372.75,371,367.75,368.25,371.875,368.75,364.625,369.625,367.75,371,371.375,375,373.25,374.625,374.125,372.75,374.625,370.5,374.625,375,376.875,374.125,374.625,379.125,379.125,378.25,383.625,379.625,378.625,384.125,380,381,381,379.125,388.5,384.5,374.625,375.5,376.375,374.125,376,382.75,378.625,381.875,381,379.125,382.25,381.375,378.25,386.75,387.625,388.125,377.75,377.375,374.125,375,377.375,376,375,378.625,377.375,378.25,381.875,378.25,385.375,377.75,377.375,384.125,379.625,389,379.125,382.75,4.97863245,2.27777791,0.023533046,0.057997558,0.234425962,7.104739666,28.00799179,11.57626343,0.000254871,51.65937424,1.371852279,7.858999729,1.350756884,18.43081665,35.55735016,0.028998779,1.258040786,7.879490852,1.326457262,18.6218605,35.79565811,0.061050061,29.64798355,0.256586015
2019-10-08 20:50,,5.704428673,2.993364096,9.017763138,1.643132448,0.703186691,16.03764153,365.0488892,374.8369751,367.75,370.5,372.375,369.625,371.375,369.125,363.75,366.5,371.875,370.125,375,370.125,369.625,373.25,369.125,374.625,369.125,373.25,371,372.375,371.375,371.875,372.75,369.125,364.125,369.625,377.75,371,375,370.125,379.125,377.375,375.5,370.5,376,368.75,372.375,370.5,367.75,367.75,371.375,368.75,364.625,369.625,367.75,371,371.375,374.625,373.25,374.625,374.125,372.375,374.125,370.5,374.125,374.625,376.875,373.75,374.625,378.625,378.25,377.75,383.625,379.125,377.75,383.625,379.625,379.625,380,378.625,387.625,383.625,374.125,375,376,374.125,375.5,382.25,378.25,381,381,378.625,381.875,380.5,377.75,386.75,387.25,387.625,376.875,377.375,373.75,375,377.375,375.5,375,378.25,376.875,378.25,381.375,377.75,385,377.375,376.375,383.625,379.125,388.5,379.125,381.875,5.027472973,2.290598392,0.026558246,0.070207573,0.219885677,7.105408192,28.18553543,11.63852692,0.00025776,51.88896179,1.381903648,7.892839432,1.362134218,18.37801933,35.53233337,0.030525031,1.268399954,7.916893959,1.334546328,18.56093407,35.76940155,0.062576316,29.72626305,0.256993234
2019-10-08 21:00,,5.71276474,2.995445251,9.013249397,1.652369738,0.703786373,16.01354218,364.9359741,374.3870239,367.75,370.5,371.375,370.125,371.375,369.125,363.75,366.875,371.875,370.5,375,370.125,369.625,372.75,368.75,375,369.625,373.75,371.375,372.75,371,372.375,372.75,369.625,364.125,369.625,378.25,371,375,370.125,379.125,376.875,375.5,371,376,369.125,372.375,370.5,367.375,367.75,371.375,369.125,364.125,369.625,367.75,371.375,371.375,374.625,373.25,374.625,374.125,372.75,374.625,370.125,373.75,374.125,376.875,373.75,374.125,378.625,378.25,377.375,383.625,378.625,377.75,383.625,379.625,379.625,379.625,378.625,387.25,383.25,373.75,374.625,376.375,373.75,375,382.25,378.25,380.5,381,378.25,381.875,380,377.75,385.875,386.375,387.625,376.875,376.375,373.75,374.625,376.875,375.5,374.625,377.75,376.875,377.75,381.375,377.375,385,376.375,376.375,383.25,378.25,388.125,378.25,381.875,5.067155361,2.297008753,0.031541064,0.077838831,0.22966373,7.081133366,28.27618408,11.7489624,0.000236409,51.78185272,1.397099614,7.99523592,1.387897968,18.25867462,35.42433548,0.03815629,1.278425694,8.020792007,1.35944736,18.45987129,35.69009399,0.074786328,30.10777283,0.256191075
2019-10-08 21:10,,5.635461807,3.010297298,8.973091125,1.634507418,0.680401683,16.01216507,364.9114685,374.1738281,367.75,371.375,372.375,370.125,371.375,369.125,363.25,366.875,371.375,370.125,375,370.125,369.625,372.75,368.75,374.625,369.625,373.25,371.375,372.375,371,371.875,372.75,369.625,363.75,369.625,377.75,370.5,375,370.125,379.125,376.875,375.5,370.5,376,368.75,372.375,371,367.75,367.75,371.875,368.25,364.125,369.625,367.375,370.5,371.375,374.625,372.75,374.125,374.125,372.75,374.125,370.125,373.25,374.125,376.375,372.75,374.125,377.75,377.75,377.375,383.625,378.25,376.875,383.625,378.625,378.625,379.125,378.25,385.875,382.75,373.25,374.625,376,373.25,374.625,381.875,377.375,380.5,380.5,377.75,381.375,380,377.375,385.375,386.375,386.75,376.375,376.375,373.25,374.125,376.875,375,374.125,376.875,376,377.75,381,377.375,384.5,376.375,375.5,382.75,377.75,387.625,377.75,381.875,5.076313019,2.29914546,0.037224412,0.086996339,0.268080562,7.06223011,28.25086594,11.70184708,0.000267027,51.48957825,1.399021149,8.057508469,1.389482379,18.24689865,35.29933929,0.04884005,1.277398825,8.083762169,1.357021213,18.45969772,35.57472229,0.086996339,30.31128502,0.25660336
